Target_genes	Mxi1|Average	SRX140388|CH12	SRX140391|MEL	SRX15939545|NIH/3T3	SRX15939546|NIH/3T3	STRING
Abcc6	1182.25	755	752	1792	1430	0
Tfap4	1180.25	899	969	1414	1439	0
Hdac10	1180.0	715	1019	1135	1851	0
Dars	1179.75	1003	1450	824	1442	0
Sart3	1179.5	845	1007	1412	1454	0
Iscu	1179.5	845	1007	1412	1454	0
Nob1	1179.25	730	960	1583	1444	0
Atp23	1179.25	803	847	1501	1566	0
Foxp4	1178.5	1518	1807	740	649	0
Eri3	1178.5	617	929	1588	1580	0
Mns1	1178.25	1142	938	1390	1243	0
Ddx27	1177.0	973	1330	1439	966	0
Gm12500	1176.5	1167	1068	1114	1357	0
Ampd2	1176.5	1167	1068	1114	1357	0
Sco1	1176.0	763	1020	1525	1396	0
Ankdd1a	1176.0	2181	2113	182	228	0
Adprm	1176.0	763	1020	1525	1396	0
Mri1	1174.5	866	1155	1560	1117	0
Mat2a	1174.0	1046	1055	1212	1383	0
Ppia	1173.5	815	1041	1216	1622	0
Tbc1d15	1172.75	892	876	1408	1515	0
Mycbp	1172.5	1341	1223	877	1249	0
Lrrc59	1172.5	691	1413	1206	1380	0
Clba1	1172.25	1109	1599	1088	893	0
Ing5	1172.0	611	840	1473	1764	0
Dtymk	1172.0	611	840	1473	1764	0
Unkl	1171.75	1240	1379	1078	990	0
Percc1	1171.75	1240	1379	1078	990	0
BC003965	1171.75	1240	1379	1078	990	0
Ermard	1171.0	940	1024	1443	1277	0
Mrpl22	1170.75	900	754	1302	1727	0
Gemin5	1170.75	900	754	1302	1727	0
Cenpf	1168.5	1149	711	1469	1345	0
Washc5	1167.5	1171	1267	938	1294	0
Nsmce2	1167.5	1171	1267	938	1294	0
Aldh18a1	1167.0	768	1047	1378	1475	0
Xpnpep3	1166.75	922	836	1517	1392	0
St13	1166.75	922	836	1517	1392	0
Mrpl12	1166.75	1337	1483	1019	828	0
Srm	1166.5	929	705	1288	1744	0
Nup50	1166.25	541	1046	1532	1546	0
Tmem97	1163.75	967	808	1378	1502	0
Senp5	1163.0	1163	1224	1198	1067	0
Prdx6	1161.75	987	1021	1301	1338	0
Tas1r1	1159.75	573	954	1557	1555	0
Nol9	1159.75	573	954	1557	1555	0
Mif	1158.25	666	870	1501	1596	0
Nol10	1157.25	1889	964	869	907	0
Ruvbl1	1156.75	849	1441	1113	1224	0
Pdrg1	1156.25	832	1199	1188	1406	0
Pih1d2	1155.5	1472	1422	1022	706	0
Nkapd1	1155.5	1472	1422	1022	706	0
Ddx55	1155.0	1065	1242	1049	1264	0
Rccd1	1153.5	1037	1116	1279	1182	0
Arrb2	1153.0	1015	905	1405	1287	0
Mettl23	1152.0	882	1029	1173	1524	0
Metap1d	1150.25	1037	1421	1005	1138	0
Ufsp2	1149.75	1018	1378	1372	831	0
Hdgf	1149.75	717	1269	1222	1391	0
1700029J07Rik	1149.75	1018	1378	1372	831	0
Dnajb12	1149.25	1936	1535	609	517	0
Golim4	1148.75	0	1171	1703	1721	0
Wdr27	1146.0	1666	1585	747	586	0
Ankle1	1146.0	863	723	1710	1288	0
1600012H06Rik	1146.0	1666	1585	747	586	0
Zdhhc16	1145.25	973	1279	1201	1128	0
Exosc1	1145.25	973	1279	1201	1128	0
Gtf3a	1145.0	839	1131	1324	1286	0
Rrn3	1144.25	1073	817	1251	1436	0
Mthfd2	1144.0	902	828	1260	1586	0
Ankrd42	1142.75	1092	1362	1163	954	0
Vps28	1141.25	1194	1688	798	885	0
Ift88	1141.0	979	1168	1490	927	0
Pnpo	1140.75	1543	1193	1095	732	0
B3gntl1	1140.5	1060	1290	1080	1132	0
Laptm4a	1139.0	996	898	1335	1327	0
Zfp59	1138.75	1100	1614	960	881	0
Nol12	1138.75	923	871	1284	1477	0
Ube2cbp	1138.25	818	1264	1221	1250	0
Dop1a	1138.25	818	1264	1221	1250	0
Ap3d1	1138.0	1097	1373	998	1084	0
Atp5g1	1137.5	1377	1136	938	1099	0
Rbm28	1135.5	779	1034	1363	1366	0
Wdr53	1134.75	1137	1108	1055	1239	0
Hif1a	1134.75	774	1453	1107	1205	0
Fbxo45	1134.75	1137	1108	1055	1239	0
Traf3ip1	1133.75	1652	1601	611	671	0
Sepsecs	1133.25	626	704	1367	1836	0
Nifk	1133.0	1389	1022	1060	1061	0
Shc1	1131.0	933	869	1446	1276	0
Cks1b	1131.0	933	869	1446	1276	0
Acsl5	1131.0	487	626	1612	1799	0
Phb	1130.25	1214	1509	898	900	0
Nop14	1130.0	1013	1440	1044	1023	0
Grk4	1130.0	1013	1440	1044	1023	0
2310039H08Rik	1129.25	882	1384	911	1340	0
Diaph1	1128.5	1109	1163	1064	1178	0
Osbpl1a	1128.25	890	1209	1311	1103	0
Igbp1	1128.0	944	1712	1029	827	0
Wipi1	1127.5	1069	1324	1113	1004	0
Minpp1	1127.25	773	642	1752	1342	0
Elac2	1125.0	856	996	1352	1296	0
Mars2	1122.5	803	779	1518	1390	0
Urod	1121.75	1628	1589	521	749	0
Hectd3	1121.75	1628	1589	521	749	0
Slc7a5	1120.0	942	983	1357	1198	0
Tmem209	1119.5	758	982	1115	1623	0
Ssmem1	1119.5	758	982	1115	1623	0
Cr1l	1119.0	889	1096	1148	1343	0
Wdr81	1118.75	1172	1318	959	1026	0
Itpr3	1118.5	665	741	1580	1488	0
Zfp688	1117.25	1184	1243	1150	892	0
Bub1b	1116.75	788	811	1592	1276	0
Kpna2	1116.25	793	696	1635	1341	0
Trp53rka	1115.75	1093	1111	1141	1118	0
Tbrg4	1115.75	997	806	1216	1444	0
Hps3	1114.25	834	757	1527	1339	0
Nr1d1	1114.0	1206	891	1117	1242	0
Pfn3	1113.0	1251	1708	585	908	0
Slc7a1	1112.5	455	1005	1266	1724	0
Rnf44	1112.5	1152	1437	980	881	0
Ccdc57	1112.5	1560	1434	729	727	0
Rpl30	1112.25	1186	1172	1029	1062	0
Gtf2ird2	1112.25	835	898	1126	1590	0
Zc3h10	1111.0	1217	1236	590	1401	0
Rpl41	1111.0	1217	1236	590	1401	0
Mcrip2	1109.0	435	792	1432	1777	0
Thoc1	1106.75	865	1301	1195	1066	0
Zcchc7	1106.5	1290	1439	740	957	0
Ube2q1	1106.25	697	786	1411	1531	0
Tecpr2	1106.25	1237	943	1091	1154	0
Pbk	1106.25	1301	1202	1080	842	0
Cinp	1106.25	1237	943	1091	1154	0
Pabpc4	1105.25	731	374	1634	1682	0
Lrr1	1105.0	675	504	1661	1580	0
Atp6v1c1	1104.75	806	1349	1076	1188	0
Mknk1	1103.75	854	1100	1166	1295	0
Cdk8	1103.75	901	904	985	1625	0
Jpt2	1103.0	629	358	1628	1797	0
Dgat2	1100.25	653	1560	1018	1170	0
B230307C23Rik	1099.5	997	992	1166	1243	0
Lipt2	1098.5	878	1155	1284	1077	0
H2-L	1098.25	1155	1315	846	1077	0
H2-D1	1098.25	1155	1315	846	1077	0
Rangrf	1098.0	678	1016	1257	1441	0
Klf11	1097.75	1364	1198	975	854	0
Synj1	1097.5	796	622	1427	1545	0
Wdr73	1097.25	955	1113	1278	1043	0
Nmb	1097.25	955	1113	1278	1043	0
Klhl24	1097.25	1053	886	1151	1299	0
Txlna	1096.75	680	615	1514	1578	0
Snx8	1096.75	852	1373	1160	1002	0
Vps33a	1096.5	997	1346	981	1062	0
Nup188	1096.25	944	1179	1148	1114	0
Noc2l	1096.25	1025	1001	1226	1133	0
Mitf	1096.25	1027	1678	796	884	0
Klhl17	1096.25	1025	1001	1226	1133	0
Dolk	1096.25	944	1179	1148	1114	0
Zfp408	1096.0	1250	1027	1007	1100	0
Arhgap1	1096.0	1250	1027	1007	1100	0
Slc39a14	1095.25	421	932	1804	1224	0
Zfp708	1094.75	941	1017	1068	1353	0
9930021J03Rik	1094.75	978	834	1259	1308	0
Lin28a	1093.75	1716	1754	353	552	0
Aasdh	1093.5	872	1151	1146	1205	0
Mphosph10	1093.25	955	1112	1224	1082	0
Mcee	1093.25	955	1112	1224	1082	0
Rwdd3	1092.25	854	1143	1060	1312	0
E2f5	1092.25	709	983	1441	1236	0
Pcyox1l	1092.0	704	758	1074	1832	0
Rrp7a	1091.0	930	981	1461	992	0
Mlxip	1090.25	942	1133	1154	1132	0
Ccs	1090.0	1153	1469	926	812	0
Ccdc87	1090.0	1153	1469	926	812	0
Abhd14b	1090.0	729	1196	1212	1223	0
Abhd14a	1090.0	729	1196	1212	1223	0
Cmtr2	1089.75	941	919	1403	1096	0
Txnip	1088.5	1609	965	907	873	0
Yif1a	1088.25	1266	1454	789	844	0
Tmem151a	1088.25	1266	1454	789	844	0
Cyp20a1	1088.0	703	846	1444	1359	0
Bcdin3d	1087.5	277	496	1755	1822	0
Slc25a44	1087.25	350	1115	1280	1604	0
Mthfd1l	1087.25	677	959	1413	1300	0
Erdr1	1086.75	564	954	1405	1424	0
Nme6	1086.25	1241	1388	724	992	0
Tom1l2	1084.75	1216	1099	954	1070	0
Nfx1	1084.75	1022	1362	778	1177	0
Drc3	1084.75	1216	1099	954	1070	0
Nup153	1084.5	647	691	1368	1632	0
Vps4b	1084.0	1381	1535	583	837	0
Herpud1	1084.0	947	1026	1275	1088	0
Trp53i13	1083.75	1856	2054	197	228	0
Tsacc	1083.5	1129	1055	1020	1130	0
Cct3	1083.5	1129	1055	1020	1130	0
Rexo2	1083.25	993	1191	1048	1101	0
Parp1	1083.25	746	1122	1227	1238	0
B9d1	1083.0	1844	1297	607	584	0
Kpnb1	1082.5	1077	1104	1034	1115	0
Tmem120b	1081.5	855	915	1277	1279	0
Rad1	1081.25	664	1171	1387	1103	0
Brix1	1081.25	664	1171	1387	1103	0
Pik3ip1	1080.75	607	1114	1136	1466	0
Mrpl3	1080.0	1067	1448	794	1011	0
Smarca2	1079.75	567	1105	1206	1441	0
Gspt1	1079.25	681	546	1367	1723	0
Slc25a29	1078.5	814	835	1263	1402	0
Bcat1	1078.0	1103	0	1406	1803	0
Pcyt1a	1077.75	671	825	1315	1500	0
Atr	1077.75	539	622	1482	1668	0
1700065D16Rik	1077.75	539	622	1482	1668	0
Trit1	1077.5	968	962	1011	1369	0
Nup133	1077.5	980	1370	955	1005	0
Fra10ac1	1077.0	825	748	1356	1379	0
Hrob	1076.5	1158	851	1284	1013	0
Eef2kmt	1075.25	1119	1075	1035	1072	0
Sec24a	1074.75	986	1155	886	1272	0
Tac4	1073.5	1152	1314	641	1187	0
Spire2	1073.25	551	1198	1345	1199	0
Wrap53	1071.0	913	1104	966	1301	0
Trp53	1071.0	913	1104	966	1301	0
Slc25a32	1071.0	916	1179	1143	1046	0
Dcaf13	1071.0	916	1179	1143	1046	0
Ap3m1	1070.75	884	806	1343	1250	0
Adk	1070.75	884	806	1343	1250	0
Tsr3	1069.5	1034	1297	918	1029	0
Prmt7	1069.5	1008	1115	1172	983	0
Gnptg	1069.5	1034	1297	918	1029	0
Eefsec	1069.5	1042	1118	928	1190	0
1810013L24Rik	1068.5	845	1002	1157	1270	0
Twistnb	1068.25	926	1161	1292	894	0
Rad51	1068.0	613	1538	1106	1015	0
Rad51ap1	1067.75	1053	1509	736	973	0
D6Wsu163e	1067.75	1053	1509	736	973	0
Tymp	1067.25	531	901	1501	1336	0
Sco2	1067.25	531	901	1501	1336	0
Ppp1r10	1065.5	862	1080	1501	819	0
Mrps18b	1065.5	862	1080	1501	819	0
Cnpy3	1065.5	856	1111	1090	1205	0
Tubgcp6	1065.25	667	608	1135	1851	0
Npat	1065.25	835	1099	1389	938	0
Atm	1065.25	835	1099	1389	938	0
Natd1	1064.5	1108	1394	913	843	0
Mak16	1064.5	1145	1054	1159	900	0
Fcf1	1064.0	1016	1365	1089	786	0
Arel1	1064.0	1016	1365	1089	786	0
Cox10	1063.75	861	1236	1063	1095	0
Lamtor3	1063.0	943	1010	1000	1299	0
Arglu1	1063.0	1049	1172	786	1245	0
Celf1	1062.5	629	1040	1169	1412	0
Naf1	1061.0	677	986	1163	1418	0
Prep	1060.0	583	768	1563	1326	0
Heatr3	1060.0	810	992	1321	1117	0
Slc46a1	1059.5	963	863	1034	1378	0
Rps6ka5	1059.0	581	1245	1352	1058	0
Gpn3	1058.75	851	1170	1088	1126	0
Fam216a	1058.75	851	1170	1088	1126	0
Nudcd3	1058.25	651	751	1437	1394	0
Tmem216	1057.25	1107	1435	956	731	0
Ankrd28	1056.25	881	1094	1145	1105	0
Prr5l	1054.75	988	1474	767	990	0
Commd9	1054.75	988	1474	767	990	0
Spryd4	1053.75	598	940	1243	1434	0
Thnsl1	1052.25	2027	1418	435	329	0
Enkur	1052.25	2027	1418	435	329	0
Pdzd8	1051.0	770	1050	999	1385	0
Npdc1	1051.0	1191	1669	591	753	0
Zcchc2	1050.25	902	1090	1081	1128	0
Fbxw8	1050.25	1014	1055	912	1220	0
Fam214a	1049.5	1218	1298	958	724	0
Fam160b1	1049.25	678	1029	1245	1245	0
Canx	1048.0	622	723	1528	1319	0
Cct5	1047.25	567	863	1408	1351	0
Atpsckmt	1047.25	567	863	1408	1351	0
Tbcd	1046.0	1336	1524	609	715	0
Rps6kc1	1045.75	707	796	1493	1187	0
Rhebl1	1045.25	1090	879	897	1315	0
Tctn3	1044.75	1023	1370	878	908	0
Entpd1	1044.75	1023	1370	878	908	0
Atp1a1	1044.75	872	978	1191	1138	0
Ss18	1044.5	575	824	1453	1326	0
Coq8a	1044.25	639	1212	1125	1201	0
Mrpl37	1043.5	949	1240	816	1169	0
Cyb5rl	1043.5	949	1240	816	1169	0
Slc30a7	1043.25	652	787	1236	1498	0
Klf10	1043.25	887	607	1338	1341	0
Extl2	1043.25	652	787	1236	1498	0
Tmem107	1042.75	977	1401	838	955	0
Maff	1042.75	656	972	1320	1223	0
Elmod2	1042.75	882	769	1141	1379	0
Rhbdd2	1042.5	1102	707	1210	1151	0
Tsc1	1040.5	834	1241	941	1146	0
Gng7	1040.25	790	1331	637	1403	0
Ivns1abp	1040.0	629	913	1334	1284	0
Timm8a1	1039.0	439	1265	1315	1137	0
Erap1	1036.75	765	1025	1076	1281	0
Nup54	1036.0	961	955	1057	1171	0
Rsad1	1035.25	881	954	1026	1280	0
Eif3j2	1035.25	654	941	1203	1343	0
Eif3j1	1035.25	654	941	1203	1343	0
Lrp11	1035.0	890	1059	1099	1092	0
Fam227b	1034.5	1535	967	843	793	0
Dtwd1	1034.5	1535	967	843	793	0
Foxj1	1034.0	1877	1650	331	278	0
Mybl2	1033.75	694	806	1319	1316	0
Stk10	1033.25	815	1339	884	1095	0
Gaa	1033.0	1042	1137	787	1166	0
Slc30a1	1032.0	742	717	1296	1373	0
Pnpla7	1032.0	975	1156	996	1001	0
Mrpl41	1032.0	975	1156	996	1001	0
Ube2c	1031.5	1148	915	1118	945	0
Crnkl1	1031.5	1149	1029	1090	858	0
Cfap61	1031.5	1149	1029	1090	858	0
Ube3c	1030.0	619	741	1136	1624	0
Nt5c	1029.75	790	727	1336	1266	0
Zfp141	1029.5	683	927	1193	1315	0
Scap	1029.5	900	988	1056	1174	0
Ndufa12	1029.25	858	1133	1031	1095	0
Cog7	1029.0	1335	1663	597	521	0
Rnf145	1028.5	914	1038	730	1432	0
Fam162a	1028.5	905	1094	986	1129	0
Ccdc58	1028.5	905	1094	986	1129	0
Noxo1	1028.25	683	993	1217	1220	0
Gfer	1028.25	683	993	1217	1220	0
Uspl1	1027.5	917	1217	861	1115	0
Ankrd37	1027.5	1021	959	983	1147	0
Sec31a	1027.0	668	807	1342	1291	0
Zdhhc3	1026.75	577	909	1223	1398	0
Exosc7	1026.75	577	909	1223	1398	0
Sik1	1026.5	1212	728	1111	1055	0
Rdh11	1026.25	1207	1282	614	1002	0
Pdcd2	1026.25	781	639	1231	1454	0
Ascc3	1025.75	759	433	1416	1495	0
Tmem238	1024.75	640	1364	976	1119	0
Rpl28	1024.75	640	1364	976	1119	0
Nup93	1023.75	769	1251	1037	1038	0
Med18	1023.75	857	831	996	1411	0
Zbtb12	1023.25	888	1065	911	1229	0
Pycr1	1023.25	935	1206	970	982	0
Myadml2	1023.25	935	1206	970	982	0
Ehmt2	1023.25	888	1065	911	1229	0
Son	1022.0	969	1168	1075	876	0
Gart	1022.0	969	1168	1075	876	0
Vgf	1021.75	902	1350	1086	749	0
N6amt1	1020.25	685	718	1512	1166	0
Fam222a	1020.25	1087	1764	839	391	0
Polr2b	1020.0	997	1150	1147	786	0
Noa1	1020.0	997	1150	1147	786	0
Wdr89	1018.75	772	751	1234	1318	0
Tmem234	1018.25	761	1017	1109	1186	0
Eif3i	1018.25	761	1017	1109	1186	0
Ndufaf7	1018.0	719	862	1124	1367	0
Cebpz	1018.0	719	862	1124	1367	0
Suclg2	1017.75	774	1032	1140	1125	0
Hnrnpf	1017.25	1079	973	1048	969	0
Umps	1017.0	811	764	1153	1340	0
Ntmt1	1015.75	742	888	1180	1253	0
Rpl38	1014.25	752	642	1012	1651	0
Atad2	1014.0	709	1205	1183	959	0
Trmt44	1013.5	1083	1230	805	936	0
Ccnb1	1012.25	498	782	1572	1197	0
Nop16	1012.0	1067	1251	943	787	0
Higd2a	1012.0	1067	1251	943	787	0
Ttf2	1011.5	840	581	1445	1180	0
Cdk5rap3	1010.75	657	893	986	1507	0
Faap20	1009.75	846	410	1178	1605	0
Zc3hav1l	1009.5	425	418	1464	1731	0
Uggt1	1008.5	733	989	1168	1144	0
Rtca	1007.75	1522	1132	754	623	0
Dbt	1007.75	1522	1132	754	623	0
Aacs	1006.25	736	805	1328	1156	0
Bbs5	1005.25	663	1311	1041	1006	0
Rpp40	1004.25	886	1248	942	941	0
Mrps9	1004.25	778	1415	967	857	0
Mrpl35	1004.0	965	1347	940	764	0
Mon1a	1003.5	1208	775	680	1351	0
Mcph1	1003.5	456	1546	1030	982	0
Ddx49	1003.5	1031	1139	1129	715	0
Cope	1003.5	1031	1139	1129	715	0
Mfsd13b	1002.75	867	1007	1147	990	0
Cdr2	1002.75	867	1007	1147	990	0
Cnbp	1000.0	1493	1258	693	556	0
Ndufaf5	999.75	923	1443	820	813	0
Esf1	999.75	923	1443	820	813	0
Nckap5l	999.25	643	1229	1122	1003	0
Kat2a	999.25	1048	1240	961	748	0
Hspb9	999.25	1048	1240	961	748	0
Gm36712	999.25	878	1168	1075	876	0
Pdia4	999.0	1141	1181	747	927	0
Cdca8	998.75	1071	1551	659	714	0
9930104L06Rik	998.75	1071	1551	659	714	0
Mfsd5	997.0	734	881	1290	1083	0
Zfp961	996.5	273	917	1491	1305	0
Recql	995.75	970	557	1277	1179	0
Golt1b	995.75	970	557	1277	1179	0
Tmc8	995.25	1475	1297	443	766	0
Tmc6	995.25	1475	1297	443	766	0
Thop1	994.0	718	1067	1103	1088	0
Prkab2	994.0	652	1236	1079	1009	0
Srbd1	993.75	269	632	1085	1989	0
Nek2	993.75	1025	946	1058	946	0
Vps50	993.25	883	1362	731	997	0
Pigk	993.25	894	960	1136	983	0
Hepacam2	993.25	883	1362	731	997	0
Il6ra	992.5	474	1048	1311	1137	0
Gtpbp2	992.25	769	1198	1126	876	0
L2hgdh	991.75	800	743	1067	1357	0
Dmac2l	991.75	800	743	1067	1357	0
2410002F23Rik	991.75	725	1004	1023	1215	0
Vcan	991.5	946	755	1109	1156	0
Tekt2	991.5	624	702	1222	1418	0
Adprhl2	991.5	624	702	1222	1418	0
Haus5	991.25	1040	1143	937	845	0
Dcun1d1	991.0	1181	1276	813	694	0
Tef	990.5	701	1146	971	1144	0
Denr	990.5	1244	1070	945	703	0
Tbrg1	990.25	685	783	1215	1278	0
Polr2h	989.75	976	747	1098	1138	0
Clcn2	989.75	976	747	1098	1138	0
Cluap1	989.5	1008	663	887	1400	0
1700037C18Rik	989.5	1008	663	887	1400	0
Zc3h3	989.25	1307	1108	783	759	0
Zfp33b	989.0	319	1055	1043	1539	0
Pabpc1	988.0	906	795	1119	1132	0
Uck2	987.5	664	824	1297	1165	0
Hcn3	987.25	958	1054	584	1353	0
Mrps17	986.75	907	1318	950	772	0
Impdh1	986.75	692	585	1305	1365	0
Cfap20	986.5	1147	1300	696	803	0
Ipo7	986.25	1138	1348	791	668	0
Nars	985.75	538	1243	1064	1098	0
Cth	985.75	1241	1084	728	890	0
Rap1gds1	985.5	230	829	1396	1487	0
S1pr4	984.25	592	599	1326	1420	0
Ncln	984.25	592	599	1326	1420	0
Lrrc51	983.5	1193	1281	810	650	0
Smyd2	983.25	339	424	1601	1569	0
Mrps18a	983.25	824	1136	960	1013	0
Lonp1	983.25	672	986	1204	1071	0
Catsperd	983.25	672	986	1204	1071	0
Chst12	983.0	714	1037	1184	997	0
Adck5	983.0	776	650	1088	1418	0
Ciao3	980.25	1118	1299	645	859	0
Osbpl9	979.5	669	1037	1113	1099	0
Prr3	979.25	887	1216	927	887	0
Prkcd	979.25	1197	1160	586	974	0
Gnl1	979.25	887	1216	927	887	0
Lrp8	978.0	444	675	1285	1508	0
Ppp4r3b	977.75	1022	1061	775	1053	0
Rita1	977.0	541	730	1342	1295	0
Ddx54	977.0	541	730	1342	1295	0
Rpl22	976.5	480	840	1156	1430	0
Nt5dc3	976.5	613	472	1461	1360	0
Cyb5r4	976.5	1242	1757	505	402	0
Clptm1l	976.5	853	890	1181	982	0
Thoc5	976.25	1051	1174	822	858	0
Ubxn6	976.0	1387	1087	669	761	0
Hdgfl2	976.0	1387	1087	669	761	0
Tepsin	975.25	636	912	1226	1127	0
Nudcd1	975.25	825	1275	960	841	0
Ndufaf8	975.25	636	912	1226	1127	0
Eny2	975.25	825	1275	960	841	0
Xrn2	974.75	797	1023	1034	1045	0
Fkbpl	974.0	827	567	1169	1333	0
Atf6b	974.0	827	567	1169	1333	0
Zfand5	973.75	1025	1190	532	1148	0
Rrp36	973.5	876	798	1199	1021	0
Ppp5c	973.5	830	984	1032	1048	0
Faim	973.25	670	745	1353	1125	0
Dkc1	973.25	791	1088	931	1083	0
Pom121	973.0	964	1476	646	806	0
Sf3b5	972.75	983	922	1042	944	0
Mogs	972.75	738	760	1372	1021	0
Recql4	972.0	937	791	1308	852	0
Lrrc14	972.0	937	791	1308	852	0
Rfc5	971.0	1584	1009	678	613	0
Get1	971.0	917	871	1043	1053	0
Wdr75	970.25	491	833	1385	1172	0
Pitx3	970.0	1164	1435	596	685	0
Gbf1	970.0	1164	1435	596	685	0
Gid4	968.5	890	1132	1006	846	0
Slc25a15	968.0	515	799	1256	1302	0
Idh3a	967.5	730	591	1288	1261	0
Stk11ip	967.0	813	1246	817	992	0
Scamp4	966.75	702	789	1117	1259	0
Adat3	966.75	702	789	1117	1259	0
Ndc1	966.0	515	660	1398	1291	0
Mrpl1	966.0	1050	1211	872	731	0
Fscn1	965.75	950	0	1456	1457	0
Tsen2	965.5	854	1198	939	871	0
Pdia5	965.5	0	0	1916	1946	0
1700066M21Rik	964.5	968	478	1351	1061	0
Pisd	964.25	811	885	1084	1077	0
Tmem109	964.0	743	531	1292	1290	0
Slx1b	963.75	944	1102	1020	789	0
Bola2	963.75	944	1102	1020	789	0
Pdia6	963.0	650	475	1458	1269	0
Gpatch1	963.0	604	762	1194	1292	0
Crtc1	963.0	671	1104	1144	933	0
Arap1	962.25	974	1138	816	921	0
Lsm10	960.75	1203	852	837	951	0
Ppp1r16a	960.25	997	746	1236	862	0
Foxh1	960.25	997	746	1236	862	0
Riok1	960.0	1252	1156	761	671	0
Cage1	960.0	1252	1156	761	671	0
Unc13a	959.75	783	1418	875	763	0
Jak3	959.75	783	1418	875	763	0
Tbc1d22a	959.5	881	1217	954	786	0
Rtbdn	959.5	1131	2164	351	192	0
Rad50	959.5	930	1028	902	978	0
Guk1	958.75	735	1073	1048	979	0
Tasor2	958.5	545	1204	1044	1041	0
Smad3	958.25	467	1057	1196	1113	0
Mettl4	958.25	749	768	1080	1236	0
Fam3c	958.0	697	1126	689	1320	0
Pfkfb3	957.75	781	888	914	1248	0
Cds2	957.75	1462	1750	285	334	0
Siva1	957.5	581	1097	1019	1133	0
Kiz	957.5	699	887	1228	1016	0
Sigmar1	957.0	723	761	1161	1183	0
Sgta	956.75	1064	1366	611	786	0
Tmem249	955.75	603	804	1383	1033	0
Slc52a2	955.75	603	804	1383	1033	0
Nip7	955.75	804	1272	1059	688	0
Fbxl6	955.75	603	804	1383	1033	0
Cog8	955.75	804	1272	1059	688	0
Oser1	955.0	1027	1206	826	761	0
Mxi1	955.0	854	1123	871	972	0
Rpsa	954.75	572	758	1204	1285	0
Dpp8	954.75	678	1257	759	1125	0
Mrps15	954.0	618	1071	904	1223	0
Ccpg1os	954.0	841	964	978	1033	0
Ccpg1	954.0	841	964	978	1033	0
Ppip5k2	953.75	800	694	861	1460	0
Gin1	953.75	800	694	861	1460	0
Foxo3	953.0	363	897	1236	1316	0
Cbx5	953.0	1359	406	913	1134	0
Isy1	952.75	910	1074	919	908	0
Micos10	952.5	1475	713	650	972	0
Snrpf	951.5	943	898	1011	954	0
Tmem186	950.0	650	825	1129	1196	0
Pmm2	950.0	650	825	1129	1196	0
Atg5	949.75	1076	1089	780	854	0
Dnajc16	949.25	1263	1248	470	816	0
Casp9	949.25	1263	1248	470	816	0
Vars	948.25	555	198	1588	1452	0
D17H6S56E-5	948.25	555	198	1588	1452	0
Eif3h	948.0	333	819	1127	1513	0
Rplp2	947.75	1138	1316	738	599	0
Pidd1	947.75	1138	1316	738	599	0
Clns1a	947.75	1198	1070	789	734	0
Chmp1b	947.5	943	1020	866	961	0
Uhrf1	947.0	509	667	1410	1202	0
Naa15	947.0	1018	1321	825	624	0
Arrdc5	947.0	509	667	1410	1202	0
Nubpl	946.75	1089	1147	876	675	0
Nol11	946.75	1035	1152	592	1008	0
Wdr70	946.25	717	1423	771	874	0
Nkain1	946.0	510	351	1443	1480	0
Snrpd2	944.25	995	973	872	937	0
Skiv2l	944.25	916	1306	889	666	0
Qpctl	944.25	995	973	872	937	0
Nelfe	944.25	916	1306	889	666	0
Nup205	944.0	720	419	797	1840	0
Ube2f	943.75	1054	1256	662	803	0
Sgpl1	943.75	737	468	1240	1330	0
Nop9	942.75	798	889	1185	899	0
Dhrs1	942.75	798	889	1185	899	0
Mrpl23	942.25	1106	1430	918	315	0
Psen2	942.0	616	751	959	1442	0
Ndufb6	942.0	1079	1016	751	922	0
Armc9	941.75	1228	1276	686	577	0
Rdh13	941.5	846	913	1072	935	0
Parpbp	941.5	952	765	1084	965	0
Nup37	941.5	952	765	1084	965	0
Mllt3	941.5	935	1616	571	644	0
Wdr38	941.25	1120	1529	441	675	0
Tmem43	941.25	497	713	1211	1344	0
Chchd4	941.25	497	713	1211	1344	0
Mre11a	941.0	691	1029	1129	915	0
Cox20	941.0	1002	1201	552	1009	0
Ankrd49	941.0	691	1029	1129	915	0
Fbxw10	940.5	1952	1810	0	0	0
C87436	939.75	702	1109	867	1081	0
Ticam1	939.25	931	1109	728	989	0
Cmc1	939.25	579	877	833	1468	0
Epg5	939.0	671	1133	946	1006	0
Coq2	938.25	798	710	1131	1114	0
Armc7	938.25	667	998	1071	1017	0
Wdr60	938.0	1216	1038	852	646	0
Khdc4	937.75	998	1177	780	796	0
Trub2	937.5	970	1029	831	920	0
Eef2k	937.25	692	1161	1014	882	0
Cabin1	936.25	1096	862	888	899	0
Tex10	934.75	726	836	1164	1013	0
Fgfbp3	934.0	794	1429	724	789	0
Yif1b	933.0	828	846	1141	917	0
Mapk8	933.0	691	1121	1101	819	0
Erlin2	932.25	893	1308	788	740	0
Tbccd1	932.0	1195	976	711	846	0
Dnajb11	932.0	1195	976	711	846	0
9530077C05Rik	931.75	964	1592	691	480	0
Snrpc	931.5	959	1025	958	784	0
Amigo1	931.25	433	1005	1025	1262	0
Selenow	931.0	715	824	1217	968	0
Ints12	930.75	799	474	1297	1153	0
Gstcd	930.75	799	474	1297	1153	0
