Target_genes	Hoxa13|Average	SRX4618294|Embryonic_limb	SRX4618296|Embryonic_limb	SRX4618301|Embryonic_limb	SRX1757411|Forelimb	STRING
Syne2	40.500000	0	162	0	0	0
Stxbp5l	40.500000	0	162	0	0	0
Stub1	40.500000	0	0	0	162	0
Slc4a4	40.500000	0	162	0	0	0
Slc19a1	40.500000	0	162	0	0	0
Sirt7	40.500000	0	0	0	162	0
Samd1	40.500000	0	162	0	0	0
Rpap3	40.500000	0	162	0	0	0
Rgs1	40.500000	0	162	0	0	0
Rbm18	40.500000	0	162	0	0	0
Pvr	40.500000	0	162	0	0	0
Ptx4	40.500000	0	0	0	162	0
Psmf1	40.500000	0	162	0	0	0
Psme1	40.500000	0	0	0	162	0
Prr13	40.500000	0	162	0	0	0
Proser1	40.500000	0	162	0	0	0
Prl8a2	40.500000	0	162	0	0	0
Prl6a1	40.500000	0	0	0	162	0
Prdm5	40.500000	0	162	0	0	0
Ppp3cb	40.500000	0	162	0	0	0
Pnpla6	40.500000	0	0	0	162	0
Phactr3	40.500000	0	0	0	162	0
Pbld1	40.500000	0	162	0	0	0
Pate9	40.500000	0	162	0	0	0
Ostc	40.500000	0	0	0	162	0
Olfr955	40.500000	0	162	0	0	0
Olfr944	40.500000	0	162	0	0	0
Olfr813	40.500000	0	162	0	0	0
Olfr805	40.500000	0	162	0	0	0
Olfr656	40.500000	0	162	0	0	0
Olfr476	40.500000	0	162	0	0	0
Olfr368	40.500000	0	0	0	162	0
Olfr1508	40.500000	0	162	0	0	0
Olfr1239	40.500000	0	162	0	0	0
Olfr1115	40.500000	0	162	0	0	0
Ogn	40.500000	0	162	0	0	0
Oaf	40.500000	0	0	0	162	0
Nsun4	40.500000	0	0	0	162	0
Nras	40.500000	0	162	0	0	0
Nhlrc3	40.500000	0	162	0	0	0
Ndrg3	40.500000	0	162	0	0	0
Naa25	40.500000	0	0	0	162	0
Mrrf	40.500000	0	162	0	0	0
Mroh1	40.500000	0	0	0	162	0
Morc1	40.500000	0	0	0	162	0
Mon1a	40.500000	0	162	0	0	0
Megf10	40.500000	0	162	0	0	0
Mbtps2	40.500000	0	162	0	0	0
Marchf4	40.500000	0	162	0	0	0
Mapre3	40.500000	0	162	0	0	0
Map3k14	40.500000	0	0	0	162	0
Magi1	40.500000	0	0	0	162	0
Lrrn4	40.500000	0	162	0	0	0
Lrrc32	40.500000	0	162	0	0	0
Krtap19-4	40.500000	0	162	0	0	0
Krtap19-3	40.500000	0	162	0	0	0
Kpna4	40.500000	0	162	0	0	0
Kcns1	40.500000	0	162	0	0	0
Jmjd8	40.500000	0	0	0	162	0
Jade3	40.500000	0	162	0	0	0
Ism2	40.500000	0	162	0	0	0
Ipo5	40.500000	0	162	0	0	0
Invs	40.500000	0	162	0	0	0
Il1rapl1	40.500000	0	162	0	0	0
Ikbkb	40.500000	0	162	0	0	0
Ifnb1	40.500000	0	162	0	0	0
Hepacam2	40.500000	0	162	0	0	0
Hcn1	40.500000	0	162	0	0	0
Gm3409	40.500000	0	162	0	0	0
Gkn2	40.500000	0	162	0	0	0
Galnt4	40.500000	0	162	0	0	0
Fitm1	40.500000	0	0	0	162	0
Filip1l	40.500000	0	0	0	162	0
Fam220a	40.500000	0	162	0	0	0
Erp44	40.500000	0	162	0	0	0
Dnajc16	40.500000	0	0	0	162	0
Dennd4b	40.500000	0	162	0	0	0
Cyb5r2	40.500000	0	162	0	0	0
Cttn	40.500000	0	162	0	0	0
Crem	40.500000	0	162	0	0	0
Cpxcr1	40.500000	0	162	0	0	0
Cox6c	40.500000	0	162	0	0	0
Cmss1	40.500000	0	162	0	0	0
Cd38	40.500000	0	0	0	162	0
Ccl11	40.500000	0	162	0	0	0
Ccdc15	40.500000	0	162	0	0	0
Casp9	40.500000	0	0	0	162	0
Bmyc	40.500000	0	162	0	0	0
Atxn2l	40.500000	0	162	0	0	0
Apobec2	40.500000	0	0	0	162	0
Ankdd1b	40.500000	0	0	0	162	0
Aldh1a7	40.500000	0	162	0	0	0
Akt3	40.500000	0	162	0	0	0
Adgra3	40.500000	0	162	0	0	0
Adamts8	40.500000	0	162	0	0	0
Abcd2	40.500000	0	0	0	162	0
9430069I07Rik	40.500000	0	162	0	0	0
4933402D24Rik	40.500000	0	162	0	0	0
4930564C03Rik	40.500000	0	162	0	0	0
2310030G06Rik	40.500000	0	162	0	0	0
1700067K01Rik	40.500000	0	162	0	0	0
Zbtb20	40.250000	0	161	0	0	0
Tyw1	40.250000	0	0	0	161	0
Sbds	40.250000	0	0	0	161	0
Ier5	40.250000	0	0	0	161	0
Hbp1	40.250000	0	0	0	161	0
Zfp652	40.000000	0	160	0	0	0
Ythdf3	40.000000	0	0	0	160	0
Steap3	40.000000	0	0	0	160	0
Plekhg3	40.000000	0	0	0	160	0
Nfam1	40.000000	0	0	0	160	0
Colec10	40.000000	0	0	0	160	0
Bmpr1a	40.000000	0	160	0	0	0
BC028528	40.000000	0	0	0	160	0
Atp6v0e2	40.000000	0	0	0	160	0
Aph1a	40.000000	0	0	0	160	0
Zfp438	39.750000	0	159	0	0	0
Mbd2	39.750000	0	0	0	159	0
Jag1	39.750000	0	0	0	159	0
Gas2	39.750000	0	0	0	159	0
Fancf	39.750000	0	0	0	159	0
A930009A15Rik	39.750000	0	0	0	159	0
Trappc5	39.500000	0	0	0	158	0
Tomm34	39.500000	0	0	0	158	0
Stk4	39.500000	0	0	0	158	0
Ppef2	39.500000	0	0	0	158	0
Kif1b	39.500000	0	158	0	0	0
Htra4	39.500000	0	0	0	158	0
Fibin	39.500000	0	158	0	0	0
Ehd3	39.500000	0	0	0	158	0
C2cd4a	39.500000	0	0	0	158	0
Strn3	39.250000	0	157	0	0	0
H3c11	39.250000	0	157	0	0	0
H2ac22	39.250000	0	157	0	0	0
H1f5	39.250000	0	157	0	0	0
Esm1	39.250000	0	0	0	157	0
Epc1	39.250000	0	157	0	0	0
Eef1akmt2	39.250000	0	0	0	157	0
Atxn7l1	39.250000	0	0	0	157	0
Zfp97	39.000000	0	156	0	0	0
Zfp629	39.000000	0	156	0	0	0
Ybx3	39.000000	0	156	0	0	0
Vps13a	39.000000	0	156	0	0	0
Vmn2r28	39.000000	0	156	0	0	0
Vmn1r206	39.000000	0	156	0	0	0
Uqcrc1	39.000000	0	156	0	0	0
Tspan9	39.000000	0	156	0	0	0
Trim36	39.000000	0	156	0	0	0
Trat1	39.000000	0	156	0	0	0
Tmem74	39.000000	0	156	0	0	0
Tex47	39.000000	0	156	0	0	0
Synpo2	39.000000	0	156	0	0	0
Smim13	39.000000	0	156	0	0	0
Slc39a10	39.000000	0	156	0	0	0
Slc22a1	39.000000	0	156	0	0	0
Slc13a1	39.000000	0	156	0	0	0
Shh	39.000000	0	156	0	0	0
Sdhaf3	39.000000	0	156	0	0	0
Rnf24	39.000000	0	156	0	0	0
Rassf6	39.000000	0	156	0	0	0
Pxmp4	39.000000	0	156	0	0	0
Prmt9	39.000000	0	156	0	0	0
Pom121l12	39.000000	0	156	0	0	0
Pole3	39.000000	0	156	0	0	0
Pdzph1	39.000000	0	156	0	0	0
Pcdha8	39.000000	0	156	0	0	0
Otogl	39.000000	0	156	0	0	0
Olfr968	39.000000	0	156	0	0	0
Olfr910	39.000000	0	156	0	0	0
Olfr875	39.000000	0	156	0	0	0
Olfr724	39.000000	0	156	0	0	0
Olfr67	39.000000	0	156	0	0	0
Olfr55	39.000000	0	156	0	0	0
Olfr212	39.000000	0	156	0	0	0
Olfr1500	39.000000	0	156	0	0	0
Olfr1425	39.000000	0	156	0	0	0
Olfr119	39.000000	0	156	0	0	0
Olfr1143	39.000000	0	156	0	0	0
Olfr113	39.000000	0	156	0	0	0
Olfr1057	39.000000	0	156	0	0	0
Nmt1	39.000000	0	156	0	0	0
Nhlrc1	39.000000	0	156	0	0	0
Nfyc	39.000000	0	0	0	156	0
Mettl14	39.000000	0	156	0	0	0
Mcph1	39.000000	0	156	0	0	0
Lrrc70	39.000000	0	156	0	0	0
Lrrc1	39.000000	0	156	0	0	0
Kcnj2	39.000000	0	156	0	0	0
Igtp	39.000000	0	156	0	0	0
Hopx	39.000000	0	156	0	0	0
Hivep2	39.000000	0	156	0	0	0
Gm829	39.000000	0	156	0	0	0
Gm7762	39.000000	0	156	0	0	0
Gm38396	39.000000	0	156	0	0	0
Gm14461	39.000000	0	156	0	0	0
Glipr2	39.000000	0	0	0	156	0
Garem1	39.000000	0	156	0	0	0
Fem1a	39.000000	0	156	0	0	0
Erich2	39.000000	0	156	0	0	0
Ecsit	39.000000	0	156	0	0	0
Cyct	39.000000	0	156	0	0	0
Ctse	39.000000	0	156	0	0	0
Cobll1	39.000000	0	0	0	156	0
Chrnb3	39.000000	0	156	0	0	0
Cfap70	39.000000	0	156	0	0	0
Bsg	39.000000	0	156	0	0	0
Atp6ap1l	39.000000	0	156	0	0	0
Arap2	39.000000	0	156	0	0	0
Alad	39.000000	0	156	0	0	0
Adrb1	39.000000	0	156	0	0	0
4933430I17Rik	39.000000	0	156	0	0	0
Leprotl1	38.750000	0	0	0	155	0
Laptm4a	38.750000	0	0	0	155	0
Lamb1	38.750000	0	155	0	0	0
Glipr1l3	38.750000	0	0	0	155	0
Crispld1	38.750000	0	0	0	155	0
Caps2	38.750000	0	0	0	155	0
2410141K09Rik	38.750000	0	155	0	0	0
Zfp108	38.500000	0	0	0	154	0
Txndc15	38.500000	0	0	0	154	0
Tomm7	38.500000	0	0	0	154	0
Tcta	38.500000	0	0	0	154	0
Snx17	38.500000	0	0	0	154	0
Smpd5	38.500000	0	0	0	154	0
Slc35f3	38.500000	0	0	0	154	0
Shc4	38.500000	0	0	0	154	0
Sfxn5	38.500000	0	0	0	154	0
Rhoa	38.500000	0	0	0	154	0
Reln	38.500000	0	0	0	154	0
Ranbp6	38.500000	0	0	0	154	0
Prkar1a	38.500000	0	0	0	154	0
Ppia	38.500000	0	154	0	0	0
Pif1	38.500000	0	0	0	154	0
Otor	38.500000	0	0	0	154	0
Myl12a	38.500000	0	0	0	154	0
Map9	38.500000	0	0	0	154	0
Klhl14	38.500000	0	0	0	154	0
Igbp1	38.500000	0	0	0	154	0
Idnk	38.500000	0	0	0	154	0
Gpr3	38.500000	0	0	0	154	0
Fry	38.500000	0	154	0	0	0
Eif2b4	38.500000	0	0	0	154	0
Efcab5	38.500000	0	154	0	0	0
Cyfip2	38.500000	0	0	0	154	0
Cttnbp2nl	38.500000	0	0	0	154	0
Cbx4	38.500000	0	0	0	154	0
Atp10a	38.500000	0	0	0	154	0
Ankdd1a	38.500000	0	0	0	154	0
Acot2	38.500000	0	0	0	154	0
4930426D05Rik	38.500000	0	0	0	154	0
Wdr91	38.250000	0	153	0	0	0
Smim19	38.250000	0	0	0	153	0
Slc20a2	38.250000	0	0	0	153	0
Prl2c4	38.250000	0	153	0	0	0
Prl2c3	38.250000	0	153	0	0	0
Pou3f2	38.250000	0	153	0	0	0
Cep120	38.250000	0	0	0	153	0
Cdx2	38.250000	0	0	0	153	0
Asap1	38.250000	0	0	0	153	0
Arid1a	38.250000	0	0	0	153	0
Adra2a	38.250000	0	0	0	153	0
4930558C23Rik	38.250000	0	153	0	0	0
Npc1	38.000000	0	0	0	152	0
B3gnt5	38.000000	0	0	0	152	0
Satb1	37.750000	0	0	0	151	0
Nkd1	37.750000	0	0	0	151	0
Mov10	37.750000	0	0	0	151	0
Frmd4a	37.750000	0	0	0	151	0
Foxp2	37.750000	0	0	0	151	0
Dusp7	37.750000	0	0	0	151	0
Zpld1	37.500000	0	150	0	0	0
Zfp932	37.500000	0	150	0	0	0
Wnt2	37.500000	0	150	0	0	0
Vmn2r68	37.500000	0	150	0	0	0
Uros	37.500000	0	150	0	0	0
Uri1	37.500000	0	150	0	0	0
Uchl4	37.500000	0	150	0	0	0
Ubiad1	37.500000	0	150	0	0	0
Ube2o	37.500000	0	150	0	0	0
Ubac2	37.500000	0	150	0	0	0
Tro	37.500000	0	150	0	0	0
Tram1	37.500000	0	150	0	0	0
Tdrd5	37.500000	0	0	0	150	0
Tbrg1	37.500000	0	150	0	0	0
Tas2r131	37.500000	0	150	0	0	0
Sybu	37.500000	0	150	0	0	0
Sult3a1	37.500000	0	150	0	0	0
St18	37.500000	0	150	0	0	0
Spg11	37.500000	0	150	0	0	0
Smarce1	37.500000	0	150	0	0	0
Slx4	37.500000	0	0	0	150	0
Slc30a9	37.500000	0	150	0	0	0
Slc30a8	37.500000	0	150	0	0	0
Slc25a35	37.500000	0	150	0	0	0
Sem1	37.500000	0	0	0	150	0
Scg3	37.500000	0	150	0	0	0
Rab31	37.500000	0	150	0	0	0
Pwp2	37.500000	0	150	0	0	0
Prpsap2	37.500000	0	150	0	0	0
Pcca	37.500000	0	150	0	0	0
Papola	37.500000	0	150	0	0	0
Pabpn1	37.500000	0	150	0	0	0
Olr1	37.500000	0	150	0	0	0
Olfr1371	37.500000	0	150	0	0	0
Olfr1318	37.500000	0	150	0	0	0
Olfr1316	37.500000	0	150	0	0	0
Olfr1156	37.500000	0	150	0	0	0
Numa1	37.500000	0	150	0	0	0
Nrde2	37.500000	0	150	0	0	0
Nr1h5	37.500000	0	150	0	0	0
Mtor	37.500000	0	150	0	0	0
Mrps7	37.500000	0	150	0	0	0
Memo1	37.500000	0	150	0	0	0
Mbip	37.500000	0	150	0	0	0
Luzp2	37.500000	0	150	0	0	0
Lrrc30	37.500000	0	150	0	0	0
Klk1b21	37.500000	0	150	0	0	0
Kctd5	37.500000	0	150	0	0	0
Irgc1	37.500000	0	150	0	0	0
Hint3	37.500000	0	150	0	0	0
Golga1	37.500000	0	150	0	0	0
Gm28710	37.500000	0	150	0	0	0
Gm2663	37.500000	0	150	0	0	0
Gm15501	37.500000	0	150	0	0	0
Gga3	37.500000	0	150	0	0	0
Gdf15	37.500000	0	150	0	0	0
Gcnt3	37.500000	0	150	0	0	0
Fxr2	37.500000	0	150	0	0	0
Fmo3	37.500000	0	150	0	0	0
F12	37.500000	0	150	0	0	0
Edrf1	37.500000	0	0	0	150	0
Dpy19l3	37.500000	0	150	0	0	0
Dennd2d	37.500000	0	150	0	0	0
D1Pas1	37.500000	0	150	0	0	0
Coch	37.500000	0	0	0	150	0
Chn2	37.500000	0	150	0	0	0
Cep112	37.500000	0	150	0	0	0
Camta1	37.500000	0	150	0	0	0
Btg1	37.500000	0	0	0	150	0
Btbd35f6	37.500000	0	150	0	0	0
Bod1l	37.500000	0	150	0	0	0
Bccip	37.500000	0	150	0	0	0
Baz1b	37.500000	0	150	0	0	0
Apool	37.500000	0	150	0	0	0
0610010F05Rik	37.500000	0	150	0	0	0
Zfp383	37.250000	0	149	0	0	0
Zfp27	37.250000	0	149	0	0	0
Stk35	37.250000	0	0	0	149	0
Otol1	37.250000	0	0	0	149	0
Nrp1	37.250000	0	149	0	0	0
Dmrt3	37.250000	0	0	0	149	0
Amd2	37.250000	0	0	0	149	0
Amd1	37.250000	0	0	0	149	0
Aff4	37.250000	0	0	0	149	0
Wee1	37.000000	0	148	0	0	0
Tgfb2	37.000000	0	0	0	148	0
Rgs6	37.000000	0	0	0	148	0
Ifitm2	37.000000	0	0	0	148	0
Foxo1	37.000000	0	148	0	0	0
Utp15	36.750000	0	0	0	147	0
Tlx1	36.750000	0	0	0	147	0
Runx3	36.750000	0	0	0	147	0
Prrc2a	36.750000	0	0	0	147	0
Prpsap1	36.750000	0	0	0	147	0
Postn	36.750000	0	0	0	147	0
Plagl1	36.750000	0	0	0	147	0
Pbx2	36.750000	0	0	0	147	0
Nfix	36.750000	0	0	0	147	0
Ndrg1	36.750000	0	0	0	147	0
Myo18a	36.750000	0	0	0	147	0
Mpc1	36.750000	0	0	0	147	0
Il19	36.750000	0	0	0	147	0
Grm8	36.750000	0	0	0	147	0
Gpsm3	36.750000	0	0	0	147	0
Gpr174	36.750000	0	0	0	147	0
Glce	36.750000	0	0	0	147	0
Fus	36.750000	0	0	0	147	0
Crispld2	36.750000	0	0	0	147	0
Cnot3	36.750000	0	0	0	147	0
Ccdc174	36.750000	0	0	0	147	0
Ccdc160	36.750000	0	0	0	147	0
Ate1	36.750000	0	0	0	147	0
Ankra2	36.750000	0	0	0	147	0
2810459M11Rik	36.750000	0	0	0	147	0
Zfp978	36.500000	0	146	0	0	0
Sh3gl3	36.500000	0	0	0	146	0
Mospd3	36.500000	0	0	0	146	0
Ivns1abp	36.500000	0	0	0	146	0
Impdh2	36.500000	0	0	0	146	0
Hoxa13	36.500000	0	0	0	146	0
Helt	36.500000	0	0	0	146	0
Csrp2	36.500000	0	0	0	146	0
Zmiz1	36.250000	0	0	0	145	0
Ttc33	36.250000	0	0	0	145	0
Rsph3a	36.250000	0	145	0	0	0
Magi3	36.250000	0	0	0	145	0
Klf7	36.250000	0	145	0	0	0
Il17rd	36.250000	0	0	0	145	0
H2bc22	36.250000	0	145	0	0	0
Crtc3	36.250000	0	0	0	145	0
B3glct	36.250000	0	0	0	145	0
Ablim1	36.250000	0	0	0	145	0
Zic4	36.000000	0	144	0	0	0
Zfp963	36.000000	0	144	0	0	0
Zcchc4	36.000000	0	144	0	0	0
Vmn1r183	36.000000	0	144	0	0	0
Ubn2	36.000000	0	144	0	0	0
Ube3a	36.000000	0	144	0	0	0
Ttc12	36.000000	0	144	0	0	0
Tmem196	36.000000	0	144	0	0	0
Stxbp4	36.000000	0	144	0	0	0
Slc26a4	36.000000	0	144	0	0	0
Slc26a2	36.000000	0	144	0	0	0
Six3	36.000000	0	144	0	0	0
Shc1	36.000000	0	0	0	144	0
Rtca	36.000000	0	144	0	0	0
Rpl3	36.000000	0	0	0	144	0
Rock2	36.000000	0	0	0	144	0
Rgl1	36.000000	0	144	0	0	0
Ptprm	36.000000	0	144	0	0	0
Ptpn21	36.000000	0	144	0	0	0
Psme4	36.000000	0	144	0	0	0
Prl	36.000000	0	144	0	0	0
Olfr923	36.000000	0	144	0	0	0
Olfr919	36.000000	0	144	0	0	0
Olfr792	36.000000	0	144	0	0	0
Olfr591	36.000000	0	144	0	0	0
Olfr427	36.000000	0	144	0	0	0
Olfr426	36.000000	0	144	0	0	0
Olfr414	36.000000	0	144	0	0	0
Olfr17	36.000000	0	144	0	0	0
Olfr1495	36.000000	0	144	0	0	0
Olfr1491	36.000000	0	144	0	0	0
Olfr1336	36.000000	0	144	0	0	0
Olfr1112	36.000000	0	144	0	0	0
Olfml1	36.000000	0	144	0	0	0
Oaz1	36.000000	0	144	0	0	0
Nkx2-5	36.000000	0	144	0	0	0
Nckap1l	36.000000	0	144	0	0	0
Nckap1	36.000000	0	144	0	0	0
Mfap3	36.000000	0	144	0	0	0
Mcat	36.000000	0	144	0	0	0
Lypd6b	36.000000	0	144	0	0	0
Lrrk2	36.000000	0	144	0	0	0
Krtap9-5	36.000000	0	144	0	0	0
Ism1	36.000000	0	144	0	0	0
Ino80d	36.000000	0	144	0	0	0
Hsp90aa1	36.000000	0	0	0	144	0
Golph3l	36.000000	0	144	0	0	0
Gm4846	36.000000	0	144	0	0	0
Frmd5	36.000000	0	144	0	0	0
Fmo1	36.000000	0	144	0	0	0
Flacc1	36.000000	0	144	0	0	0
Fdps	36.000000	0	144	0	0	0
Fam3c	36.000000	0	144	0	0	0
Fam114a2	36.000000	0	144	0	0	0
Edf1	36.000000	0	144	0	0	0
Ecrg4	36.000000	0	144	0	0	0
Dmrta1	36.000000	0	144	0	0	0
Defb39	36.000000	0	144	0	0	0
Dcp2	36.000000	0	0	0	144	0
Dbt	36.000000	0	144	0	0	0
Cyp2b10	36.000000	0	144	0	0	0
Cox11	36.000000	0	144	0	0	0
Coro1c	36.000000	0	144	0	0	0
Cop1	36.000000	0	144	0	0	0
Cnot4	36.000000	0	144	0	0	0
Cmpk1	36.000000	0	144	0	0	0
Clta	36.000000	0	144	0	0	0
Cks1b	36.000000	0	0	0	144	0
Cdk5rap1	36.000000	0	144	0	0	0
Cdc16	36.000000	0	144	0	0	0
Btbd35f23	36.000000	0	144	0	0	0
Atp9b	36.000000	0	144	0	0	0
Atp2b4	36.000000	0	144	0	0	0
Arpc5	36.000000	0	144	0	0	0
Aplf	36.000000	0	144	0	0	0
Ahcy	36.000000	0	0	0	144	0
Adam22	36.000000	0	144	0	0	0
4930430F08Rik	36.000000	0	144	0	0	0
3830406C13Rik	36.000000	0	144	0	0	0
1700017N19Rik	36.000000	0	144	0	0	0
Gm7954	35.750000	0	143	0	0	0
4921524J17Rik	35.750000	0	143	0	0	0
Rab3a	35.500000	0	0	0	142	0
Pgrmc2	35.500000	0	0	0	142	0
Nxn	35.500000	0	0	0	142	0
Mbtps1	35.500000	0	0	0	142	0
Gm5165	35.500000	0	142	0	0	0
H4c2	35.250000	0	0	0	141	0
Tlcd1	35.000000	0	0	0	140	0
Spata18	35.000000	0	0	0	140	0
Ptprk	35.000000	0	140	0	0	0
Nek8	35.000000	0	0	0	140	0
Lgalsl	35.000000	0	0	0	140	0
Gpatch8	35.000000	0	140	0	0	0
Eif5	35.000000	0	140	0	0	0
Wdr62	34.750000	0	0	0	139	0
Vgf	34.750000	0	0	0	139	0
Trpm1	34.750000	0	0	0	139	0
Trmt12	34.750000	0	0	0	139	0
Tmem239	34.750000	0	0	0	139	0
Tgfbi	34.750000	0	0	0	139	0
Slc45a3	34.750000	0	0	0	139	0
Slc10a7	34.750000	0	0	0	139	0
Sirt6	34.750000	0	0	0	139	0
Sez6	34.750000	0	0	0	139	0
Sdf2l1	34.750000	0	0	0	139	0
Rtraf	34.750000	0	0	0	139	0
Rbmxl1	34.750000	0	0	0	139	0
Rabep1	34.750000	0	0	0	139	0
Pogk	34.750000	0	0	0	139	0
Plin3	34.750000	0	0	0	139	0
Pik3ap1	34.750000	0	0	0	139	0
Pcf11	34.750000	0	0	0	139	0
Nrbp1	34.750000	0	0	0	139	0
Nqo2	34.750000	0	0	0	139	0
Nek6	34.750000	0	0	0	139	0
Ndrg2	34.750000	0	0	0	139	0
Msl1	34.750000	0	0	0	139	0
Mrpl10	34.750000	0	0	0	139	0
Lrrc46	34.750000	0	0	0	139	0
Kcnmb2	34.750000	0	0	0	139	0
Il18rap	34.750000	0	0	0	139	0
Idh3a	34.750000	0	0	0	139	0
Hgh1	34.750000	0	0	0	139	0
Git1	34.750000	0	0	0	139	0
Gch1	34.750000	0	0	0	139	0
Dad1	34.750000	0	0	0	139	0
Cpt1b	34.750000	0	0	0	139	0
Cct8	34.750000	0	0	0	139	0
Ccny	34.750000	0	0	0	139	0
Brpf1	34.750000	0	0	0	139	0
Arl13a	34.750000	0	0	0	139	0
Ahsa2	34.750000	0	0	0	139	0
Adgrf5	34.750000	0	0	0	139	0
Acvr2b	34.750000	0	0	0	139	0
Abhd4	34.750000	0	0	0	139	0
Aasdh	34.750000	0	0	0	139	0
1700020A23Rik	34.750000	0	0	0	139	0
Vxn	34.500000	0	138	0	0	0
Vmn1r171	34.500000	0	138	0	0	0
Usp24	34.500000	0	138	0	0	0
Ttc14	34.500000	0	138	0	0	0
Tpx2	34.500000	0	138	0	0	0
Tmem238	34.500000	0	138	0	0	0
Tlr2	34.500000	0	138	0	0	0
Thnsl1	34.500000	0	138	0	0	0
Tex26	34.500000	0	138	0	0	0
St3gal3	34.500000	0	138	0	0	0
Sobp	34.500000	0	138	0	0	0
Slc28a3	34.500000	0	0	0	138	0
Skp1	34.500000	0	138	0	0	0
Sgo2b	34.500000	0	138	0	0	0
Sfmbt2	34.500000	0	138	0	0	0
Serinc1	34.500000	138	0	0	0	0
Scg5	34.500000	0	138	0	0	0
Rtcb	34.500000	0	138	0	0	0
Rpl28	34.500000	0	138	0	0	0
Rpap2	34.500000	0	138	0	0	0
Rnf169	34.500000	0	138	0	0	0
Rnf103	34.500000	0	138	0	0	0
Prkar2b	34.500000	0	138	0	0	0
Pifo	34.500000	0	138	0	0	0
Pias1	34.500000	0	138	0	0	0
Olfr586	34.500000	0	138	0	0	0
Olfr452	34.500000	0	138	0	0	0
Olfr1463	34.500000	0	138	0	0	0
Olfr1113	34.500000	0	138	0	0	0
Olfr1076	34.500000	0	138	0	0	0
Ogfod1	34.500000	0	138	0	0	0
Nudt21	34.500000	0	138	0	0	0
Nog	34.500000	0	138	0	0	0
Nkain3	34.500000	0	138	0	0	0
Nfat5	34.500000	0	138	0	0	0
Nars2	34.500000	0	138	0	0	0
Naalad2	34.500000	0	138	0	0	0
Mymk	34.500000	0	0	0	138	0
Mog	34.500000	0	138	0	0	0
Mgat4a	34.500000	0	138	0	0	0
Mbl2	34.500000	0	138	0	0	0
Map4k1	34.500000	0	0	138	0	0
Map3k3	34.500000	0	138	0	0	0
Lrrc49	34.500000	0	138	0	0	0
Lpgat1	34.500000	0	138	0	0	0
Kbtbd12	34.500000	0	0	0	138	0
Jchain	34.500000	0	138	0	0	0
Il22	34.500000	0	138	0	0	0
Igf1r	34.500000	0	138	0	0	0
Hspa14	34.500000	0	0	0	138	0
Gstm6	34.500000	0	138	0	0	0
Grsf1	34.500000	0	138	0	0	0
Glmn	34.500000	0	138	0	0	0
Glipr1l1	34.500000	0	138	0	0	0
Fgf2	34.500000	0	0	0	138	0
Eif3k	34.500000	0	0	138	0	0
E330021D16Rik	34.500000	0	138	0	0	0
Dr1	34.500000	0	138	0	0	0
Dazl	34.500000	0	138	0	0	0
Ct55	34.500000	0	138	0	0	0
Cnih3	34.500000	0	138	0	0	0
Cfap206	34.500000	0	138	0	0	0
Cdnf	34.500000	0	0	0	138	0
Ccnt2	34.500000	0	138	0	0	0
Alg9	34.500000	0	138	0	0	0
Adamtsl2	34.500000	0	0	0	138	0
AU041133	34.500000	0	138	0	0	0
Tnrc6b	34.250000	0	137	0	0	0
Rpl30	34.250000	0	0	0	137	0
Rnf39	34.250000	0	0	0	137	0
Med25	34.250000	0	0	0	137	0
Lhpp	34.250000	0	0	0	137	0
Igfbpl1	34.250000	0	0	0	137	0
H4c9	34.250000	0	0	0	137	0
H2bc11	34.250000	0	0	0	137	0
H2ac11	34.250000	0	0	0	137	0
Fuz	34.250000	0	0	0	137	0
Fam13b	34.250000	0	0	0	137	0
Xrn1	34.000000	0	136	0	0	0
Wrn	34.000000	0	0	0	136	0
Purg	34.000000	0	0	0	136	0
Ppargc1a	34.000000	0	0	0	136	0
Mier3	34.000000	0	136	0	0	0
Ifrd1	34.000000	0	136	0	0	0
Fggy	34.000000	0	0	0	136	0
Fgfr1	34.000000	0	0	0	136	0
Fcgr3	34.000000	0	136	0	0	0
Trim8	33.750000	0	0	0	135	0
Tmem139	33.750000	0	0	0	135	0
Tlr3	33.750000	0	0	0	135	0
Tfb2m	33.750000	0	135	0	0	0
Son	33.750000	0	135	0	0	0
Plekho1	33.750000	0	0	0	135	0
Nfatc4	33.750000	0	0	0	135	0
Hhip	33.750000	0	0	0	135	0
Greb1l	33.750000	0	135	0	0	0
Gm36712	33.750000	0	135	0	0	0
Gart	33.750000	0	135	0	0	0
Dis3l	33.750000	0	0	0	135	0
Cnst	33.750000	0	135	0	0	0
Cgrrf1	33.750000	0	0	0	135	0
Casp2	33.750000	0	0	0	135	0
Wnt11	33.500000	0	0	0	134	0
Stk39	33.500000	0	0	0	134	0
Itga11	33.500000	0	0	0	134	0
Ephb4	33.500000	0	0	0	134	0
Rmnd5b	33.250000	0	0	0	133	0
Rell1	33.250000	0	0	0	133	0
Prkci	33.250000	0	133	0	0	0
Pbld2	33.250000	0	0	0	133	0
Pam	33.250000	0	0	0	133	0
Nrarp	33.250000	0	0	0	133	0
Hnrnph3	33.250000	0	0	0	133	0
Gnas	33.250000	0	0	0	133	0
Efnb2	33.250000	0	0	0	133	0
Borcs6	33.250000	0	0	0	133	0
Zfp992	33.000000	0	132	0	0	0
Zfp87	33.000000	0	0	0	132	0
Zfp827	33.000000	0	132	0	0	0
